,0
13570,0.766
13571,0.0
13572,0.874
13573,0.0
13574,0.0
13575,0.82
13576,0.09999999999999998
13577,0.0
13578,0.0
13579,0.748
13580,0.09999999999999998
13581,0.0
13582,0.09999999999999998
13583,0.0
13584,0.838
13585,0.0
13586,0.784
13587,0.0
13588,0.0
13589,0.45999999999999996
13590,0.6579999999999999
13591,0.0
13592,0.44199999999999995
13593,0.17199999999999993
13594,0.0
13595,0.5680000000000001
13596,0.0
13597,0.118
13598,0.766
13599,0.712
13600,0.0
13601,0.4059999999999999
13602,0.17199999999999993
13603,0.802
13604,0.0
13605,0.2799999999999999
13606,0.712
13607,0.6399999999999999
13608,0.0
13609,0.874
13610,0.586
13611,0.33399999999999996
13612,0.712
13613,0.784
13614,0.0
13615,0.0
13616,0.622
13617,0.694
13618,0.874
13619,0.0
13620,0.82
13621,0.6399999999999999
13622,0.0
13623,0.44199999999999995
13624,0.748
13625,0.712
13626,0.0
13627,0.0
13628,0.0
13629,0.0
13630,0.874
13631,0.0
13632,0.37
13633,0.0
13634,0.748
13635,0.694
13636,0.856
13637,0.0
13638,0.712
13639,0.514
13640,0.0
13641,0.4959999999999999
13642,0.15400000000000003
13643,0.838
13644,0.0
13645,0.478
13646,0.712
13647,0.31599999999999995
13648,0.0
13649,0.4059999999999999
13650,0.0
13651,0.0
13652,0.0
13653,0.45999999999999996
13654,0.0
13655,0.748
13656,0.0
13657,0.856
13658,0.0
13659,0.22599999999999998
13660,0.4959999999999999
13661,0.44199999999999995
13662,0.82
13663,0.0
13664,0.44199999999999995
13665,0.0
13666,0.2799999999999999
13667,0.118
13668,0.0
13669,0.44199999999999995
13670,0.0
13671,0.0
13672,0.09999999999999998
13673,0.0
13674,0.856
13675,0.09999999999999998
13676,0.0
13677,0.0
13678,0.604
13679,0.514
13680,0.748
13681,0.802
13682,0.0
13683,0.766
13684,0.712
13685,0.15400000000000003
13686,0.0
13687,0.44199999999999995
13688,0.586
13689,0.0
13690,0.838
13691,0.4059999999999999
13692,0.874
13693,0.0
13694,0.874
13695,0.694
13696,0.0
13697,0.514
13698,0.874
13699,0.0
13700,0.45999999999999996
13701,0.0
13702,0.586
13703,0.6579999999999999
13704,0.0
13705,0.6579999999999999
13706,0.0
13707,0.0
13708,0.5680000000000001
13709,0.766
13710,0.45999999999999996
13711,0.73
13712,0.42399999999999993
13713,0.874
13714,0.45999999999999996
13715,0.82
13716,0.784
13717,0.0
13718,0.766
13719,0.6759999999999999
13720,0.42399999999999993
13721,0.0
13722,0.0
13723,0.0
13724,0.5680000000000001
13725,0.0
13726,0.748
13727,0.0
13728,0.0
13729,0.694
13730,0.0
13731,0.0
13732,0.0
13733,0.0
13734,0.45999999999999996
13735,0.33399999999999996
13736,0.0
13737,0.0
13738,0.838
13739,0.15400000000000003
13740,0.82
13741,0.0
13742,0.09999999999999998
13743,0.0
13744,0.4959999999999999
13745,0.712
13746,0.0
13747,0.0
13748,0.784
13749,0.6759999999999999
13750,0.856
13751,0.0
13752,0.3879999999999999
13753,0.0
13754,0.0
13755,0.838
13756,0.0
13757,0.0
13758,0.20799999999999996
13759,0.748
13760,0.82
13761,0.586
13762,0.118
13763,0.784
13764,0.838
13765,0.73
13766,0.0
13767,0.0
13768,0.6399999999999999
13769,0.55
13770,0.136
13771,0.0
13772,0.0
13773,0.0
13774,0.0
13775,0.0
13776,0.5680000000000001
13777,0.856
13778,0.0
13779,0.3879999999999999
13780,0.5680000000000001
13781,0.0
13782,0.37
13783,0.22599999999999998
13784,0.0
13785,0.802
13786,0.0
13787,0.0
13788,0.0
13789,0.136
13790,0.586
13791,0.0
13792,0.0
13793,0.0
13794,0.262
13795,0.784
13796,0.352
13797,0.0
13798,0.0
13799,0.0
13800,0.0
13801,0.4059999999999999
13802,0.478
13803,0.0
13804,0.0
13805,0.0
13806,0.6399999999999999
13807,0.622
13808,0.0
13809,0.0
13810,0.0
13811,0.3879999999999999
13812,0.766
13813,0.0
13814,0.0
13815,0.0
13816,0.0
13817,0.622
13818,0.0
13819,0.766
13820,0.586
13821,0.838
13822,0.0
13823,0.838
13824,0.0
13825,0.262
13826,0.118
13827,0.874
13828,0.838
13829,0.82
13830,0.0
13831,0.0
13832,0.0
13833,0.17199999999999993
13834,0.766
13835,0.766
13836,0.784
13837,0.136
13838,0.874
13839,0.0
13840,0.0
13841,0.0
13842,0.0
13843,0.6759999999999999
13844,0.73
13845,0.0
13846,0.856
13847,0.4959999999999999
13848,0.0
13849,0.604
13850,0.766
13851,0.712
13852,0.22599999999999998
13853,0.18999999999999995
13854,0.0
13855,0.0
13856,0.856
13857,0.15400000000000003
13858,0.4959999999999999
13859,0.0
13860,0.856
13861,0.874
13862,0.0
13863,0.4059999999999999
13864,0.0
13865,0.33399999999999996
13866,0.532
13867,0.622
13868,0.33399999999999996
13869,0.0
13870,0.802
13871,0.712
13872,0.352
13873,0.748
13874,0.622
13875,0.0
13876,0.0
13877,0.244
13878,0.0
13879,0.20799999999999996
13880,0.0
13881,0.532
13882,0.5680000000000001
13883,0.29799999999999993
13884,0.874
13885,0.478
13886,0.0
13887,0.0
13888,0.766
13889,0.0
13890,0.0
13891,0.478
13892,0.0
13893,0.766
13894,0.874
13895,0.0
13896,0.748
13897,0.0
13898,0.0
13899,0.0
13900,0.0
13901,0.0
13902,0.838
13903,0.244
13904,0.0
13905,0.712
13906,0.0
13907,0.0
13908,0.244
13909,0.874
13910,0.802
13911,0.532
13912,0.0
13913,0.09999999999999998
13914,0.5680000000000001
13915,0.0
13916,0.0
13917,0.17199999999999993
13918,0.0
13919,0.0
13920,0.0
13921,0.22599999999999998
13922,0.0
13923,0.09999999999999998
13924,0.29799999999999993
13925,0.586
13926,0.0
13927,0.33399999999999996
13928,0.5680000000000001
13929,0.244
13930,0.42399999999999993
13931,0.0
13932,0.0
13933,0.0
13934,0.766
13935,0.4959999999999999
13936,0.0
13937,0.0
13938,0.838
13939,0.712
13940,0.748
13941,0.856
13942,0.82
13943,0.0
13944,0.73
13945,0.0
13946,0.0
13947,0.82
13948,0.0
13949,0.0
13950,0.0
13951,0.55
13952,0.784
13953,0.31599999999999995
13954,0.0
13955,0.82
13956,0.874
13957,0.0
13958,0.262
13959,0.0
13960,0.478
13961,0.0
13962,0.15400000000000003
13963,0.532
13964,0.532
13965,0.802
13966,0.0
13967,0.532
13968,0.4959999999999999
13969,0.514
13970,0.838
13971,0.0
13972,0.0
13973,0.6579999999999999
13974,0.42399999999999993
13975,0.586
13976,0.0
13977,0.82
13978,0.0
13979,0.784
13980,0.0
13981,0.0
13982,0.0
13983,0.352
13984,0.33399999999999996
13985,0.0
13986,0.136
13987,0.0
13988,0.802
13989,0.20799999999999996
13990,0.622
13991,0.18999999999999995
13992,0.0
13993,0.0
13994,0.0
13995,0.478
13996,0.0
13997,0.0
13998,0.0
13999,0.532
14000,0.0
14001,0.31599999999999995
14002,0.784
14003,0.0
14004,0.604
14005,0.6399999999999999
14006,0.4059999999999999
14007,0.874
14008,0.73
14009,0.0
14010,0.4059999999999999
14011,0.838
14012,0.0
14013,0.0
14014,0.73
14015,0.0
14016,0.874
14017,0.118
14018,0.0
14019,0.37
14020,0.0
14021,0.838
14022,0.784
14023,0.0
14024,0.136
14025,0.82
14026,0.0
14027,0.0
14028,0.622
14029,0.0
14030,0.0
14031,0.0
14032,0.136
14033,0.874
14034,0.748
14035,0.0
14036,0.244
14037,0.0
14038,0.0
14039,0.0
14040,0.0
14041,0.262
14042,0.0
14043,0.0
14044,0.712
14045,0.856
14046,0.0
14047,0.31599999999999995
14048,0.0
14049,0.694
14050,0.0
14051,0.0
14052,0.0
14053,0.0
14054,0.82
14055,0.0
14056,0.0
14057,0.31599999999999995
14058,0.6579999999999999
14059,0.604
14060,0.42399999999999993
14061,0.0
14062,0.604
14063,0.0
14064,0.0
14065,0.0
14066,0.0
14067,0.0
14068,0.31599999999999995
14069,0.0
14070,0.586
14071,0.4059999999999999
14072,0.0
14073,0.0
14074,0.0
14075,0.604
14076,0.0
14077,0.6759999999999999
14078,0.262
14079,0.712
14080,0.4959999999999999
14081,0.82
14082,0.0
14083,0.55
14084,0.2799999999999999
14085,0.2799999999999999
14086,0.55
14087,0.0
14088,0.0
14089,0.0
14090,0.0
14091,0.6759999999999999
14092,0.20799999999999996
14093,0.82
14094,0.0
14095,0.0
14096,0.0
14097,0.748
14098,0.09999999999999998
14099,0.604
14100,0.0
14101,0.0
14102,0.0
14103,0.802
14104,0.33399999999999996
14105,0.0
14106,0.0
14107,0.0
14108,0.0
14109,0.514
14110,0.784
14111,0.748
14112,0.2799999999999999
14113,0.0
14114,0.73
14115,0.09999999999999998
14116,0.6579999999999999
14117,0.20799999999999996
14118,0.478
14119,0.82
14120,0.0
14121,0.856
14122,0.0
14123,0.0
14124,0.18999999999999995
14125,0.0
14126,0.136
14127,0.82
14128,0.6759999999999999
14129,0.6759999999999999
14130,0.0
14131,0.604
14132,0.0
14133,0.802
14134,0.0
14135,0.0
14136,0.766
14137,0.0
14138,0.766
14139,0.586
14140,0.0
14141,0.0
14142,0.82
14143,0.0
14144,0.0
14145,0.0
14146,0.0
14147,0.0
14148,0.22599999999999998
14149,0.22599999999999998
14150,0.0
14151,0.33399999999999996
14152,0.0
14153,0.0
14154,0.22599999999999998
14155,0.532
14156,0.694
14157,0.82
14158,0.0
14159,0.694
14160,0.0
14161,0.514
14162,0.0
14163,0.0
14164,0.0
14165,0.622
14166,0.0
14167,0.6579999999999999
14168,0.0
14169,0.352
14170,0.748
14171,0.838
14172,0.784
14173,0.838
14174,0.2799999999999999
14175,0.0
14176,0.766
14177,0.136
14178,0.0
14179,0.5680000000000001
14180,0.0
14181,0.0
14182,0.532
14183,0.37
14184,0.0
14185,0.622
14186,0.0
14187,0.0
14188,0.478
14189,0.73
14190,0.0
14191,0.0
14192,0.2799999999999999
14193,0.0
14194,0.874
14195,0.0
14196,0.244
14197,0.118
14198,0.784
14199,0.0
14200,0.784
14201,0.478
14202,0.0
14203,0.44199999999999995
14204,0.22599999999999998
14205,0.766
14206,0.874
14207,0.586
14208,0.0
14209,0.0
14210,0.0
14211,0.55
14212,0.73
14213,0.0
14214,0.0
14215,0.0
14216,0.37
14217,0.136
14218,0.0
14219,0.0
14220,0.0
14221,0.31599999999999995
14222,0.0
14223,0.874
14224,0.0
14225,0.0
14226,0.712
14227,0.0
14228,0.874
14229,0.802
14230,0.874
14231,0.37
14232,0.6759999999999999
14233,0.6399999999999999
14234,0.5680000000000001
14235,0.766
14236,0.0
14237,0.838
14238,0.0
14239,0.44199999999999995
14240,0.0
14241,0.784
14242,0.712
14243,0.33399999999999996
14244,0.0
14245,0.6759999999999999
14246,0.784
14247,0.0
14248,0.0
14249,0.0
14250,0.838
14251,0.748
14252,0.0
14253,0.532
14254,0.766
14255,0.622
14256,0.3879999999999999
14257,0.0
14258,0.0
14259,0.0
14260,0.0
14261,0.0
14262,0.0
14263,0.4059999999999999
14264,0.0
14265,0.748
14266,0.0
14267,0.0
14268,0.838
14269,0.622
14270,0.0
14271,0.0
14272,0.73
14273,0.244
14274,0.748
14275,0.73
14276,0.0
14277,0.31599999999999995
14278,0.262
14279,0.20799999999999996
14280,0.5680000000000001
14281,0.748
14282,0.0
14283,0.5680000000000001
14284,0.262
14285,0.0
14286,0.838
14287,0.694
14288,0.0
14289,0.0
14290,0.0
14291,0.838
14292,0.748
14293,0.5680000000000001
14294,0.0
14295,0.0
14296,0.0
14297,0.0
14298,0.0
14299,0.22599999999999998
14300,0.29799999999999993
14301,0.22599999999999998
14302,0.136
14303,0.6759999999999999
14304,0.0
14305,0.478
14306,0.82
14307,0.478
14308,0.622
14309,0.532
14310,0.0
14311,0.18999999999999995
14312,0.478
14313,0.0
14314,0.838
14315,0.37
14316,0.118
14317,0.0
14318,0.748
14319,0.838
14320,0.136
14321,0.478
14322,0.0
14323,0.0
14324,0.37
14325,0.838
14326,0.856
14327,0.29799999999999993
14328,0.0
14329,0.0
14330,0.0
14331,0.0
14332,0.0
14333,0.55
14334,0.0
14335,0.0
14336,0.802
14337,0.118
14338,0.42399999999999993
14339,0.3879999999999999
14340,0.5680000000000001
14341,0.118
14342,0.45999999999999996
14343,0.0
14344,0.0
14345,0.352
14346,0.514
14347,0.0
14348,0.586
14349,0.09999999999999998
14350,0.0
14351,0.748
14352,0.0
14353,0.748
14354,0.20799999999999996
14355,0.766
14356,0.37
14357,0.0
14358,0.31599999999999995
14359,0.0
14360,0.0
14361,0.784
14362,0.82
14363,0.44199999999999995
14364,0.0
14365,0.55
14366,0.33399999999999996
14367,0.0
14368,0.766
14369,0.0
14370,0.0
14371,0.45999999999999996
14372,0.0
14373,0.31599999999999995
14374,0.586
14375,0.0
14376,0.73
14377,0.20799999999999996
14378,0.802
14379,0.604
14380,0.784
14381,0.262
14382,0.6399999999999999
14383,0.0
14384,0.09999999999999998
14385,0.0
14386,0.42399999999999993
14387,0.0
14388,0.694
14389,0.0
14390,0.6759999999999999
14391,0.514
14392,0.33399999999999996
14393,0.586
14394,0.73
14395,0.712
14396,0.586
14397,0.22599999999999998
14398,0.18999999999999995
14399,0.0
14400,0.0
14401,0.3879999999999999
14402,0.0
14403,0.0
14404,0.712
14405,0.82
14406,0.712
14407,0.0
14408,0.33399999999999996
14409,0.0
14410,0.838
14411,0.0
14412,0.0
14413,0.0
14414,0.0
14415,0.6399999999999999
14416,0.838
14417,0.6399999999999999
14418,0.478
14419,0.136
14420,0.532
14421,0.82
14422,0.0
14423,0.0
14424,0.0
14425,0.0
14426,0.262
14427,0.3879999999999999
14428,0.712
14429,0.0
14430,0.0
14431,0.0
14432,0.784
14433,0.874
14434,0.0
14435,0.838
14436,0.802
14437,0.874
14438,0.6399999999999999
14439,0.09999999999999998
14440,0.6399999999999999
14441,0.622
14442,0.856
14443,0.29799999999999993
14444,0.874
14445,0.0
14446,0.0
14447,0.0
14448,0.6399999999999999
14449,0.73
14450,0.0
14451,0.856
14452,0.838
14453,0.136
14454,0.838
14455,0.0
14456,0.532
14457,0.0
14458,0.0
14459,0.874
14460,0.0
14461,0.0
14462,0.44199999999999995
14463,0.2799999999999999
14464,0.0
14465,0.712
14466,0.838
14467,0.766
14468,0.0
14469,0.0
14470,0.0
14471,0.45999999999999996
14472,0.33399999999999996
14473,0.0
14474,0.802
14475,0.802
14476,0.874
14477,0.136
14478,0.0
14479,0.802
14480,0.856
14481,0.0
14482,0.0
14483,0.784
14484,0.586
14485,0.802
14486,0.838
14487,0.3879999999999999
14488,0.0
14489,0.838
14490,0.712
14491,0.0
14492,0.0
14493,0.6759999999999999
14494,0.0
14495,0.118
14496,0.82
14497,0.622
14498,0.0
14499,0.874
14500,0.0
14501,0.0
14502,0.0
14503,0.0
14504,0.0
14505,0.874
14506,0.586
14507,0.45999999999999996
14508,0.0
14509,0.802
14510,0.0
14511,0.0
14512,0.82
14513,0.15400000000000003
14514,0.0
14515,0.586
14516,0.5680000000000001
14517,0.748
14518,0.838
14519,0.838
14520,0.838
14521,0.712
14522,0.586
14523,0.0
14524,0.0
14525,0.0
14526,0.784
14527,0.748
14528,0.20799999999999996
14529,0.352
14530,0.118
14531,0.0
14532,0.73
14533,0.0
14534,0.712
14535,0.31599999999999995
14536,0.0
14537,0.856
14538,0.0
14539,0.20799999999999996
14540,0.622
14541,0.18999999999999995
14542,0.18999999999999995
14543,0.0
14544,0.42399999999999993
14545,0.856
14546,0.352
14547,0.0
14548,0.0
14549,0.856
14550,0.0
14551,0.0
14552,0.20799999999999996
14553,0.6399999999999999
14554,0.0
14555,0.0
14556,0.0
14557,0.874
14558,0.0
14559,0.0
14560,0.33399999999999996
14561,0.874
14562,0.0
14563,0.0
14564,0.712
14565,0.0
14566,0.0
14567,0.0
14568,0.0
14569,0.0
14570,0.622
14571,0.0
14572,0.0
14573,0.802
14574,0.22599999999999998
14575,0.0
14576,0.15400000000000003
14577,0.0
14578,0.4059999999999999
14579,0.0
14580,0.0
14581,0.874
14582,0.0
14583,0.0
14584,0.3879999999999999
14585,0.0
14586,0.44199999999999995
14587,0.604
14588,0.0
14589,0.0
14590,0.0
14591,0.2799999999999999
14592,0.784
14593,0.0
14594,0.0
14595,0.31599999999999995
14596,0.784
14597,0.856
14598,0.0
14599,0.748
14600,0.0
14601,0.15400000000000003
14602,0.352
14603,0.3879999999999999
14604,0.712
14605,0.0
14606,0.0
14607,0.748
14608,0.0
14609,0.514
14610,0.29799999999999993
14611,0.514
14612,0.73
14613,0.0
14614,0.0
14615,0.532
14616,0.5680000000000001
14617,0.514
14618,0.0
14619,0.20799999999999996
14620,0.856
14621,0.118
14622,0.622
14623,0.0
14624,0.0
14625,0.0
14626,0.748
14627,0.6759999999999999
14628,0.0
14629,0.33399999999999996
14630,0.0
14631,0.0
14632,0.0
14633,0.0
14634,0.802
14635,0.712
14636,0.0
14637,0.802
14638,0.0
14639,0.604
14640,0.0
14641,0.44199999999999995
14642,0.29799999999999993
14643,0.0
14644,0.55
14645,0.0
14646,0.3879999999999999
14647,0.37
14648,0.0
14649,0.0
14650,0.0
14651,0.766
14652,0.838
14653,0.0
14654,0.478
14655,0.4059999999999999
14656,0.0
14657,0.0
14658,0.4059999999999999
14659,0.0
14660,0.0
14661,0.0
14662,0.37
14663,0.0
14664,0.6399999999999999
14665,0.31599999999999995
14666,0.0
14667,0.0
14668,0.0
14669,0.0
14670,0.22599999999999998
14671,0.6579999999999999
14672,0.766
14673,0.856
14674,0.0
14675,0.874
14676,0.6759999999999999
14677,0.0
14678,0.4959999999999999
14679,0.262
14680,0.0
14681,0.766
14682,0.0
14683,0.0
14684,0.352
14685,0.0
14686,0.748
14687,0.0
14688,0.3879999999999999
14689,0.73
14690,0.874
14691,0.352
14692,0.42399999999999993
14693,0.802
14694,0.874
14695,0.0
14696,0.622
14697,0.514
14698,0.694
14699,0.694
14700,0.856
14701,0.37
14702,0.694
14703,0.0
14704,0.586
14705,0.118
14706,0.0
14707,0.0
14708,0.0
14709,0.55
14710,0.0
14711,0.73
14712,0.0
14713,0.0
14714,0.2799999999999999
14715,0.0
14716,0.0
14717,0.802
14718,0.604
14719,0.0
14720,0.0
14721,0.18999999999999995
14722,0.0
14723,0.0
14724,0.44199999999999995
14725,0.748
14726,0.0
14727,0.82
14728,0.55
14729,0.6759999999999999
14730,0.6759999999999999
14731,0.478
14732,0.0
14733,0.0
14734,0.802
14735,0.0
14736,0.55
14737,0.532
14738,0.0
14739,0.0
14740,0.0
14741,0.478
14742,0.0
14743,0.0
14744,0.0
14745,0.4959999999999999
14746,0.0
14747,0.0
14748,0.0
14749,0.0
14750,0.0
14751,0.5680000000000001
14752,0.874
14753,0.856
14754,0.0
14755,0.0
14756,0.0
14757,0.0
14758,0.244
14759,0.0
14760,0.55
14761,0.0
14762,0.4959999999999999
14763,0.874
14764,0.874
14765,0.0
14766,0.0
14767,0.0
14768,0.0
14769,0.0
14770,0.0
14771,0.802
14772,0.784
14773,0.0
14774,0.6759999999999999
14775,0.0
14776,0.262
14777,0.0
14778,0.0
14779,0.31599999999999995
14780,0.0
14781,0.856
14782,0.0
14783,0.874
14784,0.0
14785,0.856
14786,0.15400000000000003
14787,0.766
14788,0.0
14789,0.0
14790,0.244
14791,0.0
14792,0.766
14793,0.784
14794,0.6759999999999999
14795,0.4959999999999999
14796,0.6579999999999999
14797,0.6399999999999999
14798,0.6579999999999999
14799,0.0
14800,0.0
14801,0.82
14802,0.514
14803,0.6579999999999999
14804,0.5680000000000001
14805,0.604
14806,0.802
14807,0.0
14808,0.82
14809,0.0
14810,0.3879999999999999
14811,0.0
14812,0.0
14813,0.838
14814,0.0
14815,0.0
14816,0.802
14817,0.0
14818,0.0
14819,0.55
14820,0.0
14821,0.0
14822,0.6579999999999999
14823,0.0
14824,0.4059999999999999
14825,0.0
14826,0.0
14827,0.784
14828,0.748
14829,0.6399999999999999
14830,0.37
14831,0.0
14832,0.4059999999999999
14833,0.0
14834,0.45999999999999996
14835,0.6399999999999999
14836,0.45999999999999996
14837,0.0
14838,0.0
14839,0.748
14840,0.0
14841,0.0
14842,0.244
14843,0.514
14844,0.6579999999999999
14845,0.0
14846,0.874
14847,0.0
14848,0.73
14849,0.0
14850,0.0
14851,0.0
14852,0.856
14853,0.22599999999999998
14854,0.0
14855,0.6759999999999999
14856,0.856
14857,0.0
14858,0.0
14859,0.0
14860,0.0
14861,0.0
14862,0.0
14863,0.0
14864,0.604
14865,0.0
14866,0.6579999999999999
14867,0.0
14868,0.874
14869,0.874
14870,0.15400000000000003
14871,0.6579999999999999
14872,0.0
14873,0.838
14874,0.3879999999999999
14875,0.2799999999999999
14876,0.0
14877,0.0
14878,0.0
14879,0.0
14880,0.784
14881,0.586
14882,0.784
14883,0.0
14884,0.6759999999999999
14885,0.838
14886,0.0
14887,0.37
14888,0.17199999999999993
14889,0.0
14890,0.22599999999999998
14891,0.3879999999999999
14892,0.55
14893,0.0
14894,0.0
14895,0.0
14896,0.0
14897,0.0
14898,0.478
14899,0.766
14900,0.784
14901,0.0
14902,0.44199999999999995
14903,0.802
14904,0.73
14905,0.82
14906,0.766
14907,0.0
14908,0.0
14909,0.856
14910,0.694
14911,0.0
14912,0.0
14913,0.0
14914,0.22599999999999998
14915,0.514
14916,0.0
14917,0.0
14918,0.784
14919,0.0
14920,0.874
14921,0.6399999999999999
14922,0.0
14923,0.0
14924,0.874
14925,0.748
14926,0.0
14927,0.0
14928,0.712
14929,0.15400000000000003
14930,0.0
14931,0.604
14932,0.0
14933,0.0
14934,0.874
14935,0.244
14936,0.0
14937,0.0
14938,0.0
14939,0.55
14940,0.712
14941,0.0
14942,0.22599999999999998
14943,0.2799999999999999
14944,0.694
14945,0.136
14946,0.3879999999999999
14947,0.0
14948,0.0
14949,0.0
14950,0.82
14951,0.82
14952,0.6399999999999999
14953,0.0
14954,0.712
14955,0.42399999999999993
14956,0.44199999999999995
14957,0.694
14958,0.0
14959,0.0
14960,0.0
14961,0.0
14962,0.42399999999999993
14963,0.802
14964,0.0
14965,0.838
14966,0.0
14967,0.55
14968,0.22599999999999998
14969,0.6399999999999999
14970,0.44199999999999995
14971,0.0
14972,0.31599999999999995
14973,0.20799999999999996
14974,0.0
14975,0.514
14976,0.784
14977,0.33399999999999996
14978,0.0
14979,0.874
14980,0.874
14981,0.0
14982,0.0
14983,0.0
14984,0.6759999999999999
14985,0.748
14986,0.0
14987,0.6399999999999999
14988,0.784
14989,0.82
14990,0.0
14991,0.0
14992,0.0
14993,0.0
14994,0.0
14995,0.622
14996,0.586
14997,0.0
14998,0.874
14999,0.0
15000,0.874
15001,0.766
15002,0.0
15003,0.352
15004,0.0
15005,0.0
15006,0.586
15007,0.478
15008,0.0
15009,0.0
15010,0.0
15011,0.29799999999999993
15012,0.0
15013,0.694
15014,0.0
15015,0.6579999999999999
15016,0.262
15017,0.37
15018,0.514
15019,0.18999999999999995
15020,0.802
15021,0.22599999999999998
15022,0.0
15023,0.0
15024,0.15400000000000003
15025,0.352
15026,0.33399999999999996
15027,0.784
15028,0.45999999999999996
15029,0.17199999999999993
15030,0.0
15031,0.0
15032,0.0
15033,0.838
15034,0.55
15035,0.856
15036,0.3879999999999999
15037,0.3879999999999999
15038,0.0
15039,0.42399999999999993
15040,0.0
15041,0.766
15042,0.17199999999999993
15043,0.748
15044,0.766
15045,0.0
15046,0.586
15047,0.0
15048,0.22599999999999998
15049,0.118
15050,0.532
15051,0.42399999999999993
15052,0.0
15053,0.6579999999999999
15054,0.136
15055,0.748
15056,0.586
15057,0.784
15058,0.6759999999999999
15059,0.0
15060,0.82
15061,0.0
15062,0.856
15063,0.0
15064,0.4959999999999999
15065,0.18999999999999995
15066,0.0
15067,0.532
15068,0.478
15069,0.15400000000000003
15070,0.622
15071,0.0
15072,0.856
15073,0.0
15074,0.0
15075,0.0
15076,0.5680000000000001
15077,0.2799999999999999
15078,0.31599999999999995
15079,0.0
15080,0.0
15081,0.0
15082,0.0
15083,0.0
15084,0.262
15085,0.532
15086,0.0
15087,0.0
15088,0.0
15089,0.55
15090,0.15400000000000003
15091,0.0
15092,0.20799999999999996
15093,0.766
15094,0.748
15095,0.856
15096,0.0
15097,0.802
15098,0.0
15099,0.42399999999999993
15100,0.0
15101,0.0
15102,0.20799999999999996
15103,0.0
15104,0.0
15105,0.5680000000000001
15106,0.0
15107,0.514
15108,0.18999999999999995
15109,0.6759999999999999
15110,0.0
15111,0.18999999999999995
15112,0.4959999999999999
15113,0.0
15114,0.784
15115,0.766
15116,0.478
15117,0.22599999999999998
15118,0.0
15119,0.6399999999999999
15120,0.0
15121,0.45999999999999996
15122,0.712
15123,0.0
15124,0.784
15125,0.6399999999999999
15126,0.0
15127,0.532
15128,0.82
15129,0.0
15130,0.118
15131,0.73
15132,0.838
15133,0.0
15134,0.586
15135,0.0
15136,0.118
15137,0.0
15138,0.0
15139,0.0
15140,0.6759999999999999
15141,0.712
15142,0.0
15143,0.2799999999999999
15144,0.118
15145,0.45999999999999996
15146,0.604
15147,0.784
15148,0.5680000000000001
15149,0.874
15150,0.712
15151,0.0
15152,0.0
15153,0.262
15154,0.37
15155,0.0
15156,0.6399999999999999
15157,0.55
15158,0.0
15159,0.0
15160,0.766
15161,0.856
15162,0.0
15163,0.55
15164,0.766
15165,0.856
15166,0.0
15167,0.0
15168,0.802
15169,0.136
15170,0.0
15171,0.0
15172,0.0
15173,0.0
15174,0.0
15175,0.262
15176,0.33399999999999996
15177,0.802
15178,0.0
15179,0.15400000000000003
15180,0.55
15181,0.694
15182,0.0
15183,0.694
15184,0.0
15185,0.0
15186,0.37
15187,0.0
15188,0.18999999999999995
15189,0.0
15190,0.802
15191,0.766
15192,0.0
15193,0.0
15194,0.0
15195,0.0
15196,0.17199999999999993
15197,0.838
15198,0.5680000000000001
15199,0.0
15200,0.0
15201,0.0
15202,0.802
15203,0.0
15204,0.0
15205,0.0
15206,0.0
15207,0.0
15208,0.0
15209,0.0
15210,0.0
15211,0.0
15212,0.766
15213,0.0
15214,0.0
15215,0.802
15216,0.262
15217,0.0
15218,0.0
15219,0.622
15220,0.82
15221,0.874
15222,0.3879999999999999
15223,0.856
15224,0.622
15225,0.0
15226,0.0
15227,0.0
15228,0.0
15229,0.33399999999999996
15230,0.4959999999999999
15231,0.856
15232,0.0
15233,0.0
15234,0.0
15235,0.0
15236,0.0
15237,0.0
15238,0.0
15239,0.262
15240,0.0
15241,0.0
15242,0.0
15243,0.0
15244,0.0
15245,0.0
15246,0.0
15247,0.0
15248,0.0
15249,0.0
15250,0.20799999999999996
15251,0.0
15252,0.352
15253,0.856
15254,0.0
15255,0.20799999999999996
15256,0.0
15257,0.0
15258,0.802
15259,0.0
15260,0.694
15261,0.0
15262,0.0
15263,0.622
15264,0.748
15265,0.694
15266,0.0
15267,0.73
15268,0.0
15269,0.0
15270,0.0
15271,0.0
15272,0.0
15273,0.694
15274,0.82
15275,0.0
15276,0.2799999999999999
15277,0.0
15278,0.0
15279,0.82
15280,0.45999999999999996
15281,0.784
15282,0.766
15283,0.0
15284,0.802
15285,0.604
15286,0.766
15287,0.0
15288,0.0
15289,0.0
15290,0.0
15291,0.0
15292,0.42399999999999993
15293,0.0
15294,0.0
15295,0.766
15296,0.0
15297,0.0
15298,0.802
15299,0.766
15300,0.82
15301,0.0
15302,0.514
15303,0.0
15304,0.82
15305,0.0
15306,0.0
15307,0.73
15308,0.0
15309,0.838
15310,0.838
15311,0.0
15312,0.0
15313,0.0
15314,0.0
15315,0.856
15316,0.874
15317,0.838
15318,0.586
15319,0.0
15320,0.0
15321,0.0
15322,0.45999999999999996
15323,0.0
15324,0.0
15325,0.0
15326,0.838
15327,0.136
15328,0.0
15329,0.0
15330,0.0
15331,0.0
15332,0.0
15333,0.33399999999999996
